stateCode,stateNameEnglish,localBodyCode,localBodyNameEnglish,localBodyTypeName,pincode
9,"Uttar Pradesh",249297,Orai,Municipality,285001
9,"Uttar Pradesh",297041,Paniyara,"Town Panchayat",285205
9,"Uttar Pradesh",297070,Payagpur,"Town Panchayat",271871
9,"Uttar Pradesh",249480,Phoolpur,"Town Panchayat",212402
9,"Uttar Pradesh",249160,Pilibhit,Municipality,262001
9,"Uttar Pradesh",249446,Pipraich,"Town Panchayat",273152
9,"Uttar Pradesh",249354,"Pratapgarh City","Town Panchayat",230002
9,"Uttar Pradesh",249369,Prayagraj,"Municipal Corporations",211011
9,"Uttar Pradesh",249518,"Pt Deen Dayal Nagar(Mughalsarai)",Municipality,232101
9,"Uttar Pradesh",249000,Rabupura,"Town Panchayat",203209
9,"Uttar Pradesh",249291,Rampura,"Town Panchayat",285127
9,"Uttar Pradesh",249459,"Rampur Karkhana","Town Panchayat",274601
9,"Uttar Pradesh",248881,"Rampur Maniharan","Town Panchayat",247451
9,"Uttar Pradesh",263352,"Rasulabaad(Kanpur Dehat)","Town Panchayat",209306
9,"Uttar Pradesh",249326,Rath,Municipality,210431
9,"Uttar Pradesh",249047,Raya,"Town Panchayat",281204
9,"Uttar Pradesh",249137,Richha,"Town Panchayat",243203
9,"Uttar Pradesh",249152,Rithora,"Town Panchayat",262406
9,"Uttar Pradesh",263359,"Rudhauli Bazar","Town Panchayat",272151
9,"Uttar Pradesh",249276,Rura,"Town Panchayat",209303
9,"Uttar Pradesh",249123,Sahaswan,Municipality,243638
9,"Uttar Pradesh",297714,"Said Nagli","Town Panchayat",244241
9,"Uttar Pradesh",249510,Saidpur(Gazipur),"Town Panchayat",233304
9,"Uttar Pradesh",297090,Saifani,"Town Panchayat",244411
9,"Uttar Pradesh",249246,Salon,"Town Panchayat",229127
9,"Uttar Pradesh",248955,Sardhana,Municipality,250342
9,"Uttar Pradesh",249051,Saunkh,"Town Panchayat",281123
9,"Uttar Pradesh",248888,Shamli,Municipality,247776
9,"Uttar Pradesh",249015,Shikarpur,Municipality,203395
9,"Uttar Pradesh",249082,Shikohabad,Municipality,283135
9,"Uttar Pradesh",249140,Shishgarh,"Town Panchayat",243505
9,"Uttar Pradesh",300739,Shivgarh,"Town Panchayat",229308
9,"Uttar Pradesh",249426,Shohratgarh,"Town Panchayat",272205
9,"Uttar Pradesh",249427,"Siddharth Nagar (Tetri Bazar)",Municipality,272207
9,"Uttar Pradesh",249196,Sidhauli,"Town Panchayat",261303
9,"Uttar Pradesh",263355,Sikandara,"Town Panchayat",209125
9,"Uttar Pradesh",249358,Sirathu,"Town Panchayat",212217
9,"Uttar Pradesh",249084,Soron,Municipality,207403
9,"Uttar Pradesh",248939,Suar,Municipality,244924
9,"Uttar Pradesh",249412,Sukrauli,"Town Panchayat",274207
9,"Uttar Pradesh",249404,Sultanpur,Municipality,228001
9,"Uttar Pradesh",249061,Swamibagh,"Town Panchayat",282005
9,"Uttar Pradesh",249415,Tulsipur,"Town Panchayat",271208
9,"Uttar Pradesh",249214,Ugu,"Town Panchayat",209801
9,"Uttar Pradesh",249125,Ujhani,Municipality,243639
9,"Uttar Pradesh",249531,Varanasi,"Municipal Corporations",221103
29,Karnataka,251894,Alnavar,"Town Panchayat",581103
29,Karnataka,276577,Arabhavi,"Town Panchayat",591218
29,Karnataka,252010,Arsikere,"City Municipal Council",573103
29,Karnataka,299416,Bangarpete,"Town Municipal Council",563114
29,Karnataka,276600,Bbmp,"Municipal Corporations",560109
29,Karnataka,276600,Bbmp,"Municipal Corporations",560102
29,Karnataka,276600,Bbmp,"Municipal Corporations",560100
29,Karnataka,276600,Bbmp,"Municipal Corporations",560078
29,Karnataka,276600,Bbmp,"Municipal Corporations",560056
29,Karnataka,276600,Bbmp,"Municipal Corporations",560053
29,Karnataka,276600,Bbmp,"Municipal Corporations",560040
29,Karnataka,276600,Bbmp,"Municipal Corporations",560027
29,Karnataka,276600,Bbmp,"Municipal Corporations",560026
29,Karnataka,276600,Bbmp,"Municipal Corporations",560015
29,Karnataka,276600,Bbmp,"Municipal Corporations",560012
29,Karnataka,251867,Bidar,"City Municipal Council",585404
29,Karnataka,276583,Boragaon,"Town Panchayat",591216
29,Karnataka,251943,Channagiri,"Town Municipal Council",577213
29,Karnataka,251968,Chiknayakanhalli,"Town Municipal Council",572214
29,Karnataka,251934,Chitradurga,"City Municipal Council",577501
29,Karnataka,251974,Gubbi,"Town Panchayat",572216
29,Karnataka,251901,Haliyal,"Town Municipal Council",581329
29,Karnataka,251872,"Hatti Gold Mines","Notified Area Council",584115
29,Karnataka,251916,Haveri,"City Municipal Council",581110
29,Karnataka,276463,Hebbugodi,"City Municipal Council",560099
29,Karnataka,251936,Hosdurga,"Town Municipal Council",577527
29,Karnataka,251893,Hubballi-Dharwad,"Municipal Corporations",580008
29,Karnataka,252043,Hunsur,"City Municipal Council",571105
29,Karnataka,251843,Indi,"Town Municipal Council",586209
29,Karnataka,251858,Jevargi,"Town Municipal Council",585310
29,Karnataka,276483,Kabbur,"Town Panchayat",591222
29,Karnataka,299323,Kadakola,"Town Panchayat",571311
29,Karnataka,276560,Kakkera,"Town Municipal Council",585215
29,Karnataka,248127,"Kalaburagi City Corporation","Municipal Corporations",585103
